;Gemeentenaam;month;koopprijs;Relative_difference %
1584;Hardinxveld-Giessendam;5;312888.8888888889;-3.5356871956739866
1585;Hardinxveld-Giessendam;6;329166.6666666667;5.202414772727293
1586;Hardinxveld-Giessendam;7;269650.0;-18.081012658227856
1587;Hardinxveld-Giessendam;8;263655.55555555556;-2.2230463357850727
1588;Hardinxveld-Giessendam;9;301653.8461538461;14.412095553315151
1589;Hardinxveld-Giessendam;10;298618.1818181818;-1.0063403382286396
1590;Hardinxveld-Giessendam;11;346000.0;15.867023867510955
1591;Hardinxveld-Giessendam;12;223142.85714285713;-35.50784475639968
1592;Haren;1;433456.52173913043;
1593;Haren;2;336129.6296296296;-22.453668875254717
1594;Haren;3;371767.85714285716;10.60252485105111
1595;Haren;4;352937.5;-5.065084778327488
1596;Haren;5;389500.0;10.359482911280327
1597;Haren;6;452034.4827586207;16.05506617679606
1598;Haren;7;347121.9512195122;-23.208966470624347
1599;Haren;8;379883.3333333333;9.438003560052444
1600;Haren;9;392790.32258064515;3.3976192464296506
1601;Haren;10;429928.5714285714;9.4549806125382
1602;Haren;11;332891.3043478261;-22.570555559568607
1603;Haren;12;300384.6153846154;-9.764955869572866
1604;Harlingen;1;268346.1538461539;
1605;Harlingen;2;204115.38461538462;-23.935789021069233
1606;Harlingen;3;199312.5;-2.353024307518381
1607;Harlingen;4;233500.0;17.152712449043594
1608;Harlingen;5;229000.0;-1.927194860813708
1609;Harlingen;6;241562.5;5.485807860262004
1610;Harlingen;7;207125.0;-14.256144890038813
1611;Harlingen;8;237062.5;14.45383222691612
1612;Harlingen;9;217833.33333333334;-8.111433342121444
1613;Harlingen;10;248576.92307692306;14.11335412865633
1614;Harlingen;11;374750.0;50.75816184434474
1615;Harlingen;12;296983.3333333333;-20.751612185901713
1616;Hattem;1;298033.3333333333;
1617;Hattem;2;435722.22222222225;46.199157439510884
1618;Hattem;3;326636.36363636365;-25.035642669201263
1619;Hattem;4;624111.1111111111;91.0721464576182
1620;Hattem;5;305772.7272727273;-51.00668425396928
1621;Hattem;6;301500.0;-1.397353946781632
1622;Hattem;7;382333.3333333333;26.810392482034274
1623;Hattem;8;328625.0;-14.047515257192678
1624;Hattem;9;328937.5;0.09509319132749994
1625;Hattem;10;292653.8461538461;-11.030561686081363
1626;Hattem;11;275142.85714285716;-5.983515761410341
1627;Hattem;12;384666.6666666667;39.806161301488395
1628;Heemskerk;1;330850.0;
1629;Heemskerk;2;296402.77777777775;-10.41173408560443
1630;Heemskerk;3;297030.30303030304;0.2117136881206072
1631;Heemskerk;4;293931.0344827586;-1.0434183030908595
1632;Heemskerk;5;390903.8461538461;32.99168862578059
1633;Heemskerk;6;272137.54761904763;-30.382484005556755
1634;Heemskerk;7;384517.64705882355;41.29533040295177
1635;Heemskerk;8;302022.5806451613;-21.45416915053633
1636;Heemskerk;9;276926.8292682927;-8.309230165261361
1637;Heemskerk;10;329308.82352941175;18.915463842750402
1638;Heemskerk;11;295270.8333333333;-10.33619136932673
1639;Heemskerk;12;314500.0;6.512382699499053
1640;Heemstede;1;549984.8484848485;
1641;Heemstede;2;531025.0;-3.4473401471114995
1642;Heemstede;3;513900.0;-3.224895249752835
1643;Heemstede;4;532444.4444444445;3.608570625499996
1644;Heemstede;5;590216.2162162162;10.85029102558317
1645;Heemstede;6;577769.2307692308;-2.108885710863917
1646;Heemstede;7;741625.0;28.36007189455465
1647;Heemstede;8;558638.5542168674;-24.673715932328676
1648;Heemstede;9;654421.052631579;17.14570140061047
1649;Heemstede;10;646259.2592592592;-1.2471776908000276
1650;Heemstede;11;672816.6666666666;4.109404550404028
1651;Heemstede;12;717307.6923076923;6.612652130252261
1652;Heerde;1;347678.5714285714;
1653;Heerde;2;300630.39130434784;-13.53209084209821
1654;Heerde;3;311903.8076923077;3.749925727418235
1655;Heerde;4;460200.0;47.545489554903455
1656;Heerde;5;417933.3333333333;-9.184412574243083
1657;Heerde;6;335644.7368421053;-19.68940735952178
1658;Heerde;7;305176.4705882353;-9.07753434197388
1659;Heerde;8;259660.7142857143;-14.914569335829942
1660;Heerde;9;309631.5789473684;19.244676576938534
1661;Heerde;10;318388.8888888889;2.8282999981113166
1662;Heerde;11;335035.71428571426;5.2284567639653945
1663;Heerde;12;344461.53846153844;2.813378924667709
1664;Heerenveen;1;272715.11627906974;
1665;Heerenveen;2;213866.66666666666;-21.578726700350337
1666;Heerenveen;3;264426.84210526315;23.640979787373674
1667;Heerenveen;4;253188.88888888888;-4.249929064274294
1668;Heerenveen;5;284806.4516129032;12.48773706570101
1669;Heerenveen;6;256472.3768115942;-9.948536854010415
1670;Heerenveen;7;283666.6666666667;10.603204209804451
1671;Heerenveen;8;285035.71428571426;0.4826254826254761
1672;Heerenveen;9;273611.2068965517;-4.008096816145235
1673;Heerenveen;10;282012.0689655172;3.070364757442756
1674;Heerenveen;11;282117.64705882355;0.037437437941445495
1675;Heerenveen;12;270525.71428571426;-4.108900274037907
1676;Heerhugowaard;1;256546.55737704918;
1677;Heerhugowaard;2;280310.12658227846;9.26286809232202
1678;Heerhugowaard;3;287409.58904109587;2.532717082104252
1679;Heerhugowaard;4;297697.5903614458;3.57956091676499
1680;Heerhugowaard;5;283240.3846153846;-4.856339525122843
1681;Heerhugowaard;6;312715.1960784314;10.406288461679281
1682;Heerhugowaard;7;278255.3191489362;-11.019572237497655
1683;Heerhugowaard;8;288405.48387096776;3.6477882087129876
1684;Heerhugowaard;9;290679.06493506493;0.7883279588103642
1685;Heerhugowaard;10;269982.92727272725;-7.119927149538963
1686;Heerhugowaard;11;302292.42718446604;11.967238165063998
1687;Heerhugowaard;12;289661.7346938776;-4.178302648276699
1688;Heerlen;1;176375.0;
1689;Heerlen;2;184253.96825396825;4.467168393461796
1690;Heerlen;3;179020.89552238805;-2.8401411275805755
1691;Heerlen;4;205698.46153846153;14.901928592317448
1692;Heerlen;5;188552.63157894736;-8.335419638667663
1693;Heerlen;6;173961.64383561644;-7.73841638864724
1694;Heerlen;7;172956.0;-0.5780836588131555
1695;Heerlen;8;167804.34782608695;-2.9785911873037363
1696;Heerlen;9;231524.60317460317;37.972946573801615
1697;Heerlen;10;178498.68421052632;-22.90293050371308
1698;Heerlen;11;189680.95238095237;6.264622184686464
1699;Heerlen;12;184860.0;-2.541611226872187
1700;Heeze-Leende;1;332750.0;
1701;Heeze-Leende;2;406714.28571428574;22.2281850381024
1702;Heeze-Leende;3;320461.53846153844;-21.2072086676934
1703;Heeze-Leende;4;356208.3333333333;11.154784765562486
1704;Heeze-Leende;5;291443.1818181818;-18.181818181818176
1705;Heeze-Leende;6;391027.77777777775;34.169471846393115
1706;Heeze-Leende;7;341178.5714285714;-12.748251961152434
1707;Heeze-Leende;8;318870.8333333333;-6.538434697651696
1708;Heeze-Leende;9;463000.0;45.19985887702702
1709;Heeze-Leende;10;387700.0;-16.263498920086395
1710;Heeze-Leende;11;336187.5;-13.286690740263085
1711;Heeze-Leende;12;380769.23076923075;13.260972156677674
1712;Heiloo;1;422118.4210526316;
1713;Heiloo;2;565268.2926829269;33.91225411895653
1714;Heiloo;3;418137.77777777775;-26.0284393817359
1715;Heiloo;4;381460.0;-8.771696729414014
1716;Heiloo;5;375403.8461538461;-1.5876248744701615
1717;Heiloo;6;420453.8461538461;12.000409815070956
1718;Heiloo;7;415956.52173913043;-1.0696356938711626
1719;Heiloo;8;404333.3333333333;-2.794327723772694
1720;Heiloo;9;407000.0;0.6595218466611819
1721;Heiloo;10;439971.0;8.100982800982791
1722;Heiloo;11;415545.45454545453;-5.551626233216611
1723;Heiloo;12;326456.52173913043;-21.43903436599355
1724;Hellendoorn;1;227473.91304347827;
1725;Hellendoorn;2;249366.24242424243;9.62410550197015
1726;Hellendoorn;3;279602.5909090909;12.125277339427477
1727;Hellendoorn;4;252234.2105263158;-9.78831429772894
1728;Hellendoorn;5;277071.4285714286;9.84688714242492
1729;Hellendoorn;6;272764.0566037736;-1.5546070520023103
1730;Hellendoorn;7;270386.48484848486;-0.8716587459844383
1731;Hellendoorn;8;302481.2978723404;11.869976800741489
1732;Hellendoorn;9;283190.875;-6.377393580373281
1733;Hellendoorn;10;285159.86363636365;0.6952867518643213
1734;Hellendoorn;11;293016.7659574468;2.75526233632315
1735;Hellendoorn;12;247053.57142857142;-15.68619951786322
1736;Hellevoetsluis;1;274952.05479452055;
1737;Hellevoetsluis;2;241177.14285714287;-12.2839278152035
1738;Hellevoetsluis;3;268156.1224489796;11.186374990691906
1739;Hellevoetsluis;4;262150.0;-2.239785686833362
1740;Hellevoetsluis;5;263031.7073170732;0.33633695101018546
1741;Hellevoetsluis;6;278438.8888888889;5.857537758078357
1742;Hellevoetsluis;7;283251.92307692306;1.7285782913588843
1743;Hellevoetsluis;8;241288.88888888888;-14.814739378358333
1744;Hellevoetsluis;9;311973.9423076923;29.294781763180655
1745;Hellevoetsluis;10;263212.962962963;-15.629824396243187
1746;Hellevoetsluis;11;243540.54054054053;-7.473956525914183
1747;Hellevoetsluis;12;277050.0;13.759294195982697
1748;Helmond;1;301392.5789473684;
1749;Helmond;2;297472.22222222225;-1.3007475959886827
1750;Helmond;3;280715.7534246575;-5.632952439185079
1751;Helmond;4;274929.4871794872;-2.0612545518302494
1752;Helmond;5;295471.91011235956;7.471887844267977
1753;Helmond;6;299241.3793103448;1.2757453649491879
1754;Helmond;7;293602.5;-1.8843915648766973
1755;Helmond;8;282311.76470588235;-3.8455855430787
1756;Helmond;9;303018.5061728395;7.334707247687611
1757;Helmond;10;269190.72164948453;-11.163603487656248
1758;Helmond;11;263404.4117647059;-2.149520551571249
1759;Helmond;12;320746.0317460318;21.769422765989212
1760;Hendrik-Ido-Ambacht;1;282104.1666666667;
1761;Hendrik-Ido-Ambacht;2;274982.14285714284;-2.5246078048677734
1762;Hendrik-Ido-Ambacht;3;286502.5;4.189492824209373
1763;Hendrik-Ido-Ambacht;4;259881.57894736843;-9.291688921608564
1764;Hendrik-Ido-Ambacht;5;322987.5;24.282567971241953
1765;Hendrik-Ido-Ambacht;6;303216.6666666667;-6.121237922004196
1766;Hendrik-Ido-Ambacht;7;293030.6451612903;-3.3593211142889157
1767;Hendrik-Ido-Ambacht;8;309282.35294117645;5.546077875554922
1768;Hendrik-Ido-Ambacht;9;322560.9756097561;4.293365768303348
1769;Hendrik-Ido-Ambacht;10;324500.0;0.6011342155009425
1770;Hendrik-Ido-Ambacht;11;330664.81481481483;1.8997888489413972
1771;Hendrik-Ido-Ambacht;12;298314.51612903224;-9.783411248003516
1772;Hengelo;1;251506.338028169;
1773;Hengelo;2;218759.1463414634;-13.020424035213729
1774;Hengelo;3;222073.03370786516;1.5148565999746122
1775;Hengelo;4;234142.85714285713;5.4350693704079855
1776;Hengelo;5;252470.42253521126;7.827514200517327
1777;Hengelo;6;235925.8426966292;-6.553076464342922
1778;Hengelo;7;265562.5;12.561852896072857
1779;Hengelo;8;219652.1739130435;-17.287955222200612
1780;Hengelo;9;215931.1224489796;-1.6940653933782635
1781;Hengelo;10;264387.1264367816;22.440490948335267
1782;Hengelo;11;227170.6896551724;-14.076493543080337
1783;Hengelo;12;242767.85714285713;6.865836218290311
1784;Heumen;1;419571.4285714286;
1785;Heumen;2;341200.0;-18.6789240721825
1786;Heumen;3;385409.0909090909;12.956943408291588
1787;Heumen;4;337029.4117647059;-12.552812137946335
1788;Heumen;5;319038.46153846156;-5.338095014332033
1789;Heumen;6;344333.3333333333;7.928470966445644
1790;Heumen;7;364458.3333333333;5.844627299128757
1791;Heumen;8;408454.54545454547;12.071671326272915
1792;Heumen;9;410578.94736842107;0.5201073014162283
1793;Heumen;10;319393.9393939394;-22.20888541873032
1794;Heumen;11;302562.5;-5.269805502846303
1795;Heumen;12;346815.0;14.625903738896916
1796;Heusden;1;309029.347826087;
1797;Heusden;2;283655.8064516129;-8.210722234948886
1798;Heusden;3;285386.0759493671;0.609989098900865
1799;Heusden;4;363773.3870967742;27.46711131110493
1800;Heusden;5;429311.1111111111;18.0160853814471
1801;Heusden;6;324759.25925925927;-24.35339993443415
1802;Heusden;7;326814.6341463415;0.6328918509576287
1803;Heusden;8;348876.40449438203;6.750545429419708
1804;Heusden;9;371628.5714285714;6.521555095468123
1805;Heusden;10;306327.2727272727;-17.571657219539137
1806;Heusden;11;322586.95652173914;5.30794520830753
1807;Heusden;12;338800.0;5.025945144551525
1808;Hillegom;1;288478.26086956525;
1809;Hillegom;2;247500.0;-14.204973624717422
1810;Hillegom;3;369900.0;49.45454545454546
1811;Hillegom;4;299388.8888888889;-19.062209005436902
1812;Hillegom;5;300863.63636363635;0.4925859073196204
1813;Hillegom;6;317900.0;5.662486780480447
1814;Hillegom;7;312565.2173913043;-1.6781323084918753
1815;Hillegom;8;317781.25;1.6687821671999004
1816;Hillegom;9;333115.3846153846;4.825374252063219
1817;Hillegom;10;319500.0;-4.087287842050569
1818;Hillegom;11;283281.25;-11.336071987480434
1819;Hillegom;12;311642.85714285716;10.011819399574517
1820;Hilvarenbeek;1;399727.2727272727;
1821;Hilvarenbeek;2;325000.0;-18.69456447577894
1822;Hilvarenbeek;3;473733.3333333333;45.76410256410255
1823;Hilvarenbeek;4;472083.3333333333;-0.34829721362229504
1824;Hilvarenbeek;5;375916.6666666667;-20.37069726390114
1825;Hilvarenbeek;6;377000.0;0.2881844380403509
1826;Hilvarenbeek;7;344166.6666666667;-8.70910698496905
1827;Hilvarenbeek;8;354743.75;3.0732445520581075
1828;Hilvarenbeek;9;416750.0;17.479166299617678
1829;Hilvarenbeek;10;415111.1111111111;-0.3932546823968486
1830;Hilvarenbeek;11;413875.0;-0.2977783725910066
1831;Hilvarenbeek;12;418500.0;1.1174871639987982
1832;Hilversum;1;441378.3783783784;
1833;Hilversum;2;393258.6206896552;-10.902155621105624
1834;Hilversum;3;405279.31451612903;3.0566892101165477
1835;Hilversum;4;394938.7755102041;-2.551459853871574
1836;Hilversum;5;425544.1176470588;7.749389028037834
1837;Hilversum;6;387279.1666666667;-8.992005621407417
1838;Hilversum;7;387159.474137931;-0.030906007613540343
1839;Hilversum;8;398538.6904761905;2.9391548182043037
1840;Hilversum;9;402590.1639344262;1.0165822177502726
1841;Hilversum;10;381612.83185840707;-5.210592298384098
1842;Hilversum;11;377578.65168539324;-1.057139549885644
1843;Hilversum;12;429038.46153846156;13.628898144364832
1844;Hof van Twente;1;345025.0;
1845;Hof van Twente;2;304552.0833333333;-11.730430162065552
1846;Hof van Twente;3;297875.0;-2.19242740363238
1847;Hof van Twente;4;294403.22580645164;-1.1655137871752763
1848;Hof van Twente;5;315456.52173913043;7.1511770548736475
1849;Hof van Twente;6;354821.4285714286;12.478710731760145
1850;Hof van Twente;7;280000.0;-21.087065928535488
1851;Hof van Twente;8;325986.1111111111;16.423611111111125
1852;Hof van Twente;9;337180.55555555556;3.434024966980531
1853;Hof van Twente;10;300875.0;-10.767393005725589
1854;Hof van Twente;11;297458.3333333333;-1.1355767899183022
1855;Hof van Twente;12;309571.4285714286;4.072198987453235
1856;Hollands Kroon;1;278230.76923076925;
1857;Hollands Kroon;2;264678.5714285714;-4.870847979778037
1858;Hollands Kroon;3;275829.78723404254;4.213116213104717
1859;Hollands Kroon;4;271194.8275862069;-1.6803695113257855
1860;Hollands Kroon;5;252744.44444444444;-6.8033683776278835
1861;Hollands Kroon;6;272882.97872340423;7.967943399597233
1862;Hollands Kroon;7;320620.0;17.493586994659083
1863;Hollands Kroon;8;251875.0;-21.441270039298853
1864;Hollands Kroon;9;279982.4561403509;11.159287797657935
1865;Hollands Kroon;10;283320.1754385965;1.1921173005827512
1866;Hollands Kroon;11;269132.6530612245;-5.007593389849097
1867;Hollands Kroon;12;222217.64705882352;-17.431926400892117
1868;Hoogeveen;1;214333.33333333334;
1869;Hoogeveen;2;205679.4871794872;-4.037564301949992
1870;Hoogeveen;3;216830.76923076922;5.421679237050414
1871;Hoogeveen;4;199976.08695652173;-7.773196734965849
1872;Hoogeveen;5;221148.0;10.5872223852852
1873;Hoogeveen;6;219340.9090909091;-0.8171409685327924
1874;Hoogeveen;7;223699.15254237287;1.9869724574075986
1875;Hoogeveen;8;227313.72549019608;1.6158187935640722
1876;Hoogeveen;9;215512.96296296295;-5.191399024315446
1877;Hoogeveen;10;220676.19047619047;2.395785126908989
1878;Hoogeveen;11;213357.03125;-3.3166963823313633
1879;Hoogeveen;12;223307.6923076923;4.663854291276048
1880;Hoorn;1;268125.0;
1881;Hoorn;2;274203.7037037037;2.2671156004489434
1882;Hoorn;3;309082.0895522388;12.719881379218577
1883;Hoorn;4;261764.70588235295;-15.30900212899221
1884;Hoorn;5;265281.25;1.343398876404489
1885;Hoorn;6;301422.5352112676;13.62376165344048
1886;Hoorn;7;261377.19298245615;-13.28545067167708
1887;Hoorn;8;267801.94805194804;2.458039661449396
1888;Hoorn;9;284359.1836734694;6.182641964318192
1889;Hoorn;10;265186.8686868687;-6.742287953891568
1890;Hoorn;11;252023.80952380953;-4.963691915907809
1891;Hoorn;12;250956.52173913043;-0.423486886693647
1892;Horst aan de Maas;1;280375.0;
1893;Horst aan de Maas;2;233300.0;-16.79001337494427
1894;Horst aan de Maas;3;254217.39130434784;8.965877112879483
1895;Horst aan de Maas;4;265333.3333333333;4.372612735875925
1896;Horst aan de Maas;5;250812.5;-5.4726758793969825
1897;Horst aan de Maas;6;296833.3333333333;18.348700058144352
1898;Horst aan de Maas;7;265309.5238095238;-10.620036897409157
1899;Horst aan de Maas;8;300860.0;13.399623081755374
1900;Horst aan de Maas;9;298291.6666666667;-0.8536639411464875
1901;Horst aan de Maas;10;236851.85185185185;-20.597228042401948
1902;Horst aan de Maas;11;259333.33333333334;9.491790461297889
1903;Horst aan de Maas;12;283420.0;9.287917737789208
1904;Houten;1;374742.85714285716;
1905;Houten;2;378848.48484848486;1.0955853133346238
1906;Houten;3;386491.5740740741;2.0174527631134698
1907;Houten;4;323416.5833333333;-16.31988766944036
1908;Houten;5;379571.4285714286;17.36300738178864
1909;Houten;6;414417.29411764705;9.180318359937111
1910;Houten;7;367523.5576923077;-11.315583854960188
1911;Houten;8;405280.70175438595;10.273394255093905
1912;Houten;9;375402.17391304346;-7.372304605673008
1913;Houten;10;358298.6111111111;-4.5560638670926075
1914;Houten;11;389083.3333333333;8.591917821494333
1915;Houten;12;396100.0;1.803384022274579
1916;Huizen;1;406977.2727272727;
1917;Huizen;2;387293.1034482759;-4.836675312871286
1918;Huizen;3;437776.78571428574;13.035006773042657
1919;Huizen;4;412750.0;-5.716791417674538
1920;Huizen;5;400761.36363636365;-2.9045757392214044
1921;Huizen;6;539207.4468085107;34.545766067850806
1922;Huizen;7;369944.44444444444;-31.39107283586474
1923;Huizen;8;439628.5714285714;18.836376118250264
1924;Huizen;9;456151.16279069765;3.7583069972991323
1925;Huizen;10;374974.358974359;-17.796031324288474
1926;Huizen;11;345859.375;-7.764526634299784
1927;Huizen;12;426890.1041666667;23.428808071681352
1928;Hulst;1;202875.0;
1929;Hulst;2;215952.38095238095;6.446028812017723
1930;Hulst;3;236153.84615384616;9.354592485794244
1931;Hulst;4;241028.57142857142;2.0642159143787753
1932;Hulst;5;237830.95238095237;-1.3266556029713938
1933;Hulst;6;247344.8275862069;4.000267883557651
1934;Hulst;7;255138.88888888888;3.151091283671792
1935;Hulst;8;230500.0;-9.657049537289053
1936;Hulst;9;281736.0;22.228199566160512
1937;Hulst;10;237856.0;-15.574864412073719
1938;Hulst;11;246537.5;3.649897416924519
1939;Hulst;12;267384.6153846154;8.455961216697405
1940;IJsselstein;1;319365.3846153846;
1941;IJsselstein;2;336222.22222222225;5.278229394565881
1942;IJsselstein;3;331473.6842105263;-1.4123212856993916
1943;IJsselstein;4;299000.0;-9.796760876468714
1944;IJsselstein;5;358583.3333333333;19.92753623188406
1945;IJsselstein;6;353604.9696969697;-1.3883421714237287
1946;IJsselstein;7;311928.5714285714;-11.786146078239202
1947;IJsselstein;8;348340.0;11.673002060911376
1948;IJsselstein;9;366081.08108108107;5.0930358503419315
1949;IJsselstein;10;329232.14285714284;-10.065786004324206
1950;IJsselstein;11;350328.5714285714;6.407766990291264
